1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
24434.16924;24524.1013;24949.74326;25815.01197;26522.87089;27096.59936;27308.31196;26813.07506;27229.8192;28225.22718;28650.72372;28729.4514;29039.23551;29540.22285;30730.11585;31324.31628;32083.69166;33056.75544;33782.0113;34528.62388;34612.48128;34033.62751;33459.83057;32605.90726;33731.71218;34918.87559;35361.40274;36354.5957;37832.95754;39349.56906;41122.09333;41597.62298;42372.11567;43179.13086;44837.81814;45877.75257;47737.5144;49058.42743;48493.44299;46029.13538;48351.33385;49444.86834;48698.24735;48802.00726;49592.41713;51282.96107;51798.05141;52574.23847;53050.3468;53547.47357;51874.87667;54547.42195
53986.10364;55892.57293;57244.32833;58558.06249;59092.83604;54814.50192;54355.46644;55866.55089;56088.93887;57370.77471;59774.23957;60400.84726;59262.471;59386.03211;60953.86856;62915.91866;63753.17773;64358.97638;65982.26176;68285.29441;70103.79158;68606.19706;67800.09445;67100.19909;67413.59969;67287.75249;67304.6569;68658.5541;70527.68218;71359.25261;73772.43738;74495.63011;73908.31958;73337.61386;74804.4651;76372.11934;78987.99468;81353.4281;82582.43235;79682.5133;81341.14048;81888.99101;81976.39838;82489.90474;83403.11005;83813.16691;84615.5462;84969.12671;86755.53225;87120.53131;84632.64354;88654.15041
804.422038;854.529224;1032.090065;912.280168;1094.59652;1264.296776;1355.594055;1293.216959;1358.54285;1360.331547;1472.295329;1558.904055;1540.57764;1511.007803;1399.994137;1435.179453;1318.339011;1299.006936;1423.797489;1144.490671;1160.827009;1215.968564;1340.527641;1370.306352;1428.461008;1487.086715;1589.296878;1625.477503;1691.365112;1590.157311;1561.000131;1579.50684;1660.348661;1627.736677;1694.613973;1751.554177;1759.602972;1745.300758;1757.95809;1831.771982;1882.84486;1903.010545;1409.537221;1092.458206;1049.314868;1050.848888;996.030862;987.830757;983.456151;957.581497;924.806096;912.5856
;;;;;;;;;;;;;;;;;;;;1379.936515;1250.018522;871.837558;721.004222;559.004221;480.402442;391.964136;393.262696;411.376304;424.32641;453.422496;486.158669;527.786859;574.968631;622.113591;651.648107;681.993066;721.504178;761.782043;777.126026;811.288547;813.454943;855.972441;899.192773;937.449381;970.3626;1013.857296;1061.051561;1116.03814;1172.281574;1197.388026;1282.645237
969.729392;989.747401;1002.11535;1071.50475;1089.345972;1114.008439;1190.125483;1278.575045;1381.005152;1423.40358;1459.629886;1513.112025;1561.580738;1615.914857;1675.606775;1720.267217;1782.102298;1916.888693;2133.722156;2353.664397;2573.092075;2746.447017;2956.283321;3166.702764;3371.285841;3595.063123;3748.655623;3598.930334;3283.481331;3395.260115;3511.442301;3599.095784;3786.337321;4023.811055;4241.901088;4385.279892;4568.554831;4780.302389;4826.575528;4758.932563;5082.251916;5091.957568;5425.684042;5537.73511;5561.697059;5708.7929;5878.752714;6099.196754;6336.237763;6453.892734;6048.099008;6127.588555
;;;;;;;;;;;;;;;;;;;;957.243884;1039.849716;1132.417953;1229.970859;1298.094659;1364.35128;1451.912511;1452.324785;1365.704663;847.765321;947.367138;1084.168268;993.019953;953.444977;937.761214;942.83441;881.165359;947.669425;1031.109622;1110.203952;1191.103027;1234.275623;1266.144873;1278.595048;1309.533178;1322.929113;1346.550355;1284.618325;1256.903907;1528.646166;1986.883782;2059.315322
693.091436;719.942379;724.67395;676.992748;688.656619;668.191914;649.523064;669.74544;720.054171;744.425147;691.443766;629.182022;586.320938;537.717331;550.738526;553.360333;554.313246;524.448524;560.393476;566.282793;582.304611;566.909652;532.828417;448.86757;509.63742;520.373063;539.290052;541.951643;514.320137;512.661996;493.520381;484.297934;489.871611;509.342256;491.287585;511.994632;573.309758;617.429425;624.287118;640.211933;659.82855;679.957643;704.242376;726.424566;748.168013;769.560684;793.707932;805.393964;823.677638;843.633291;832.895806;862.145938
1504.975244;1515.534444;1527.911551;1535.35727;1552.678533;1566.333294;1554.94477;1613.838348;1638.14213;1663.994373;1923.027148;2188.517504;2509.410937;2654.22109;2699.220727;2875.270166;2935.491741;3013.388053;2940.16656;2938.429306;2868.219256;3043.489667;3043.474054;3149.878355;3297.954567;3385.058884;3380.732872;3343.794787;3397.778682;3454.009686;3562.390084;3593.143099;3733.181669;3713.591359;3621.870364;3586.614206;3489.352568;3387.813888;3538.997475;3348.409645;3367.75664;3589.736342;3622.954192;3648.285394;3738.010258;3799.86296;4065.450591;4212.157433;4232.959308;4270.946497;4279.461376;4135.329234
6955.497224;6948.443516;7256.436173;7278.974552;7456.400762;7466.473595;7844.9614;8447.398232;9168.370607;9365.864255;10193.86712;10522.78726;10786.66939;9557.741323;8905.667899;8431.514637;8043.644628;7582.89358;7208.381538;7083.128592;7131.116418;7266.81;7095.480252;6946.927138;7153.368916;7399.850667;7887.192228;8463.359691;9123.182008;9817.804465;10454.99881;10846.62734;11650.06782;13266.39607;14250.15188;15057.49625;17006.12554;17676.0903;18183.24807;17291.88164;17762.66318;17600.71336;17710.77564;18204.53178;18776.62704;18509.23002;17009.39286;16091.20505;15716.81073;15615.37328;14214.73747;13997.96931
1135.341481;1216.253848;1394.933304;1349.515961;1419.351214;1479.67441;1553.237355;1563.167951;1620.850754;1683.794695;1764.006253;1815.62342;1762.216304;1798.823283;1852.799578;1906.139093;1819.465185;1860.561283;1845.160713;1865.662452;1954.205436;1987.437113;2098.834578;2103.022163;2130.562575;2145.180525;2265.337492;2356.720253;2443.213299;2560.8715;2642.556976;2714.937595;2723.74659;2824.065388;2971.476869;3046.626349;3177.273288;3359.422006;3469.004789;3540.069755;3627.182791;3554.729704;3696.177351;3802.448737;3913.261761;3960.924128;4156.843786;4204.876563;4269.877259;4292.243166;3885.920067;4020.464237
3273.157007;3377.573926;3547.598199;3582.37524;3701.487403;3885.990502;4204.888678;4255.113363;4226.549657;4113.086516;3930.436274;4039.465685;4095.245744;4200.342783;4381.602079;4468.170747;4681.829501;5023.223475;5029.079795;4944.377238;5300.674312;5253.368991;5470.74706;5808.166741;5395.778275;5686.738671;5985.369715;6332.684124;6427.288095;6124.721869;6454.572878;5993.829252;6291.666369;6566.82826;7112.492269;7648.304724;8074.335426;8377.149381;8344.552776;7842.576031;8390.822383;9207.513497;9506.966571;10138.79696;10430.4125;10851.92011;11022.49471;11694.88857;11942.60428;11943.38053;12070.98452;13350.2833
;;;;;;;;;;;;;;;;;;;;4318.498196;4010.205608;3319.205303;3280.977687;2646.843237;2401.882647;2518.435617;2199.334597;2319.42566;2660.370761;2764.07733;2843.100332;2811.666011;2867.00315;2972.387782;3314.435192;3627.462933;3971.744003;4490.279531;4691.277408;5360.933061;5945.149442;6196.611597;6063.060064;6181.425112;6251.978413;6083.173018;6262.971626;6217.468184;5915.692021;5657.40063;5833.433389
4353.170528;4752.310528;5121.183566;5506.03475;5916.101062;6341.417048;6788.664231;7274.832977;7794.682623;8364.337926;8932.0334;9437.639189;9942.961738;10494.6619;11102.07287;11759.75167;12474.88849;13233.55021;14088.42852;15079.01202;15970.78898;16730.28638;17406.29276;18500.33074;19895.30946;20365.18183;21307.59858;21911.28266;23274.25177;24261.1874;24417.75686;25024.44324;24061.85164;24927.86668;26397.90818;28775.49072;32394.4282;32736.08894;33952.35869;26206.93889;25445.68249;25679.75111;24009.41233;23173.61346;24190.69082;25783.29411;26417.95876;24726.9478;25080.16448;25438.78469;18122.42639;19381.9874
1905.972278;1862.970207;1815.169127;1767.228404;1690.286989;1591.508434;1508.101951;1387.863476;1303.990256;1254.959818;1218.063895;1227.04075;1015.258398;1091.883585;1159.321106;1120.010739;1345.983278;1481.489409;1731.746469;1665.436699;1886.984426;1919.141472;1949.320982;2018.576665;2216.373866;2099.746954;1969.232437;2075.790748;2484.39304;2469.653177;2799.627373;2845.284725;3068.528273;2955.102129;2869.058785;2717.322899;2762.982906;2903.891325;3072.692611;2907.223284;2772.923416;2938.440328;2784.234622;2935.399597;3007.50439;3327.554607;3566.718526;3696.998589;3735.759362;4213.97161;3994.537568;4014.877085
397.791681;397.174829;387.351782;378.297576;368.944069;354.644635;345.39172;340.888996;318.68059;272.212464;257.563411;261.990747;275.968277;286.282601;265.791305;257.532046;253.886425;261.886966;273.526269;283.137333;291.10631;297.241259;300.582513;310.866809;333.119801;354.612235;366.602728;375.672368;398.634379;411.418773;417.370534;440.341345;456.989067;470.230551;483.016217;516.13351;536.644098;563.153286;603.940768;627.027185;730.362144;741.369665;746.381065;722.145097;759.555753;781.720877;763.766673;789.955264;805.863634;839.544133;800.561641;820.107379
;;;;;;;;;;;;;;;;;;;;3117.416306;2841.670745;2553.478236;2190.609675;1697.757293;1503.916153;1364.766835;1335.773965;1320.956926;1330.217232;1421.26693;1567.414276;1664.756777;1838.701244;2070.53043;2150.013663;2328.687352;2535.216316;2606.169271;2221.286199;2236.148792;2367.013224;2378.406289;2382.971942;2234.669737;2023.694531;2079.982039;2137.474849;2222.504084;2305.849294;2234.549966;2331.62906
97991.53655;97078.47772;97597.90107;99303.6552;102050.2861;98143.65527;99893.80216;101933.1878;87381.71252;96729.0302;109551.5026;103844.1115;89755.51868;80441.27657;79377.11588;73481.55967;55931.07289;55388.30069;50599.58558;53979.05493;59937.79148;57195.48243;56096.51034;54068.78454;56054.01407;58044.82786;58132.59891;59173.69556;56535.18086;55652.93291;59062.30822;56774.37051;55283.73126;57313.24275;59967.22523;58653.68818;56297.12914;48458.66115;42516.60441;35643.49815;34540.97151;36288.33318;36567.62229;38034.9684;39242.27531;41525.1389;43457.51348;43419.56374;43644.14704;43785.41727;41276.05551;42715.44017
19636.43094;20242.52143;21048.99626;22378.56139;21796.53024;21462.7055;22088.74455;22639.0313;23592.5432;24466.4229;23943.38755;23725.49298;24175.51924;25173.21853;25714.09676;26745.20575;27549.41383;28981.73241;30575.11611;31295.38503;31450.9888;31023.2421;31066.54492;31763.70556;32906.31801;33059.82692;33826.88884;35388.27285;36478.7135;37470.97392;38946.54178;39787.27939;40320.34862;41383.99883;42143.68799;43019.80209;43742.15355;44553.49681;44106.27663;41732.00746;42315.01469;42443.62066;42733.04765;43165.0733;44220.48757;44889.83811;45451.96776;46369.46549;46759.79706;47281.39516;42205.60815;45715.85864
491.583507;494.903419;509.961807;507.207636;501.714446;512.633502;526.093885;509.575376;497.901068;497.554751;496.527335;479.290603;467.806567;442.219468;442.819468;448.528354;442.225955;449.104984;453.329766;458.891618;477.15686;491.51655;496.449099;501.243089;496.921547;498.430056;510.99862;517.557458;522.657419;534.036147;544.526791;562.142793;587.054677;610.85219;640.831105;668.827251;680.845757;717.694661;737.001079;757.620712;784.815175;822.931928;840.459608;870.204942;900.193749;924.219315;953.723945;984.657481;1020.535105;1058.983866;1076.45694;1095.871528
25828.04778;26339.48932;27409.84637;28667.30629;28244.87483;27920.47533;29149.55204;30190.65567;31504.39854;32121.26854;31654.44331;32096.13557;31192.98722;32284.63248;34267.50684;35335.06327;36194.31797;37080.9849;38241.70533;39214.64718;39450.18924;38862.88364;39661.82885;40185.60406;41247.70564;41814.89161;42856.19391;44201.54749;45606.51257;47220.21832;48585.61413;48521.47;48851.56345;49741.51691;51159.08102;52424.78719;53360.49035;53895.64983;53440.50255;51575.81179;52518.27398;52874.54236;53606.65419;54275.04905;55185.29025;56360.32576;56929.51445;57872.04115;59167.43966;60231.88332;58614.27394;61819.71181
6256.038;6229.54259;6098.907507;6087.201953;6241.652724;6565.400271;6781.81528;6818.440765;7136.676995;7538.559869;7955.583342;8072.970464;7282.634349;6824.085979;6715.961765;6779.082984;7338.259609;7874.880381;7825.654283;7874.753745;7898.131601;8101.60039;8787.65609;8965.365546;9563.986978;9371.34975;9836.337674;10262.73175;10668.58501;10409.75635;10167.74105;9751.063091;8982.140641;9044.185217;9486.459752;10182.27032;10584.87936;11255.71257;12036.40917;12517.04517;13459.61068;14312.77029;14982.81563;15848.30538;16537.71929;16774.55541;17313.14791;17571.05109;17573.59741;17697.36159;16585.7048;17475.2611
2671.158499;2786.362479;2838.983978;3031.012227;3148.044785;3200.89671;3366.751929;3507.724477;3653.247341;3743.404736;3895.130265;4068.749675;4343.041569;4503.71801;4642.236088;4664.530402;4689.616153;4736.93881;4934.33122;5226.385668;5628.816803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;1438.043475;1397.343407;1211.306844;1156.836214;1073.420707;1042.440814;1040.296341;1075.537295;1105.294275;1137.702103;1167.88477;1204.831932;1239.209553;1275.287665;1353.177295;1428.970342;1534.678543;1677.928455;1824.6336;1966.562422;2127.497337;2252.700424;2376.257575;2510.485017;2640.460269;2785.069093;2902.994653;2983.904459;3110.290322;3243.618822;3254.103834;3438.123675
1359.936896;1352.395862;1346.692541;1525.31793;1987.940342;1836.802458;1813.492698;1739.50001;1982.900382;2003.09893;1731.268373;1762.546678;1905.3161;2453.739992;2558.805108;2524.030954;2411.668369;2361.979658;2316.218823;2336.17298;2387.715096;2611.590788;2528.829624;2578.075895;2579.993664;2636.528961;2640.567205;2640.35244;2634.596415;2593.886134;2663.098452;2542.816022;2437.134695;2439.434701;2475.034685;2543.889044;2693.743873;2765.779539;2873.627236;2897.714303;2875.76536;2843.331168;2825.54695;2813.172639;2809.853182;2748.136167;2775.30955;2827.831495;2840.72486;2864.35586;2657.781994;2612.558765
11287.81776;11286.16074;11310.20915;11666.04743;12014.54132;12375.6331;13074.7015;13554.79955;13451.65166;13248.49452;12624.80274;12242.07409;11993.66071;11019.36632;10585.72067;10332.6228;10722.89722;10823.29818;11165.82171;9957.666854;10346.55248;11086.24578;11488.76081;11263.7973;10760.7671;10950.0026;10703.33819;11155.18063;10966.21414;10112.11622;10287.07863;10442.79524;9348.716612;8472.910153;9852.136153;10688.7626;11556.23416;12374.5451;12837.02847;12253.12706;11908.05742;12242.72349;12767.30479;12779.42504;12137.17011;11256.63405;9274.09317;7866.280185;6479.259031;4821.650072;3432.530126;3502.44716
332.350111;337.05532;335.920114;323.878256;324.631205;326.703197;353.646083;391.412714;388.256481;405.304958;382.737455;395.137357;416.958527;435.730499;461.035577;475.509374;480.155126;481.311006;494.745646;506.634503;520.968507;540.343994;575.033817;609.338811;651.08073;701.032787;754.365987;803.929774;838.477749;867.304546;915.89476;969.028831;1027.024986;1091.142867;1161.466921;1236.642757;1374.267438;1529.500232;1678.618468;1836.771397;2028.605714;2135.782163;2229.320086;2327.93288;2451.15939;2595.234844;2741.052787;2903.028202;3090.772592;3288.352888;3352.060013;3409.024997
;;;;;;;;;;;;;;;;;;;1072.543491;1231.587913;1189.123478;1200.893752;1203.533265;1184.898109;1335.010211;1559.538855;1593.696173;1622.004605;1647.788523;1724.28237;1777.473046;1818.026344;1872.391778;1907.725405;1950.516296;1981.043579;1988.75188;2007.630476;1977.815853;1999.921368;1646.427034;1581.820567;1619.336082;1398.548544;870.333596;720.359548;627.886636;607.432981;601.417262;594.753993;576.352602
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4196.088626;4545.284628;4594.777119;4682.16175;5332.280948;5308.21814;5540.130242;5963.634349;6450.532418;6711.409111;6814.223513;6862.353352;6855.333859;6723.509799;6789.724675;6823.89799;7072.090337;7178.446241;7025.489612;7112.056232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1257.99073;1250.507041;1336.355384;1278.674017;1284.789309;1239.862875;1236.849947;1162.930073;1118.776521;1043.200016;1052.426321;1012.431394;1004.587432;1001.238353;965.161433;936.326266;932.632418;930.700603;922.914887;907.230774;890.819887;851.890551;817.044499;851.842073;759.692788;762.811243;790.41458;799.794997;776.370763;791.461888;799.87094;817.533691;828.652162;859.245359;890.894943;924.227168;963.395914;1007.627932;1047.86348;1104.510308;1176.38696;1200.614825;1249.878206;1270.845531;1287.963926;1283.982258;1290.944438;1295.467452;1307.096287;1286.650205;1214.652477;1234.926421
937.035308;988.790888;1039.566755;1037.128036;1028.821476;1005.317247;967.039987;883.539114;851.795106;870.039194;908.242374;959.838136;947.589669;926.690525;877.387899;906.795898;895.941491;877.140596;914.678248;935.254611;974.097182;1001.750738;908.227629;914.214806;961.575793;951.271723;1026.673336;1024.428146;1012.893077;962.448765;875.000295;867.712358;811.160659;744.965283;712.809181;680.274367;649.998989;622.697669;588.456446;929.194227;1098.162429;1236.126475;1416.090157;1413.35541;1415.586443;1410.329175;1391.712979;1427.702657;1464.904683;1348.452786;1251.309431;1303.207454
